qid;property;rank;snaktype;value_raw;value_year;value_label;value_desc;qid_label;qid_desc
Q79999;P40;normal;value;Q1134605;;Telchines;Greek minor gods, original inhabitants of Rhodes;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q1084868;;Lyssa;Greek spirit of mad rage and frenzy;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q3603818;;Abseus;mythical giant;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q10686799;;Syceus;mythological giant;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q199923;;Dione;Greek goddess, mother of Aphrodite;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q352278;;Adanus;son of Uranus in Greek mythology;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q2861418;;Aristaeus;giant in Greek mythology;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q1530080;;Glauce;Meliad nymph;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q404208;;Aegaeon;deity or giant from Greek mythology;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q634575;;Aetna;Sicilian nymph, connected to Mount Etna;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q3314441;;Athos;mythical giant;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q4078991;;Basileia;Greek divinity, daughter of Zeus;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q5409866;;Euonymus;son of Cephissus in Greek mythology;Uranus;primordial Greek deity, god of the Sky
Q79999;P40;normal;value;Q781977;;Heimarmene;goddess in Greek mythology;Uranus;primordial Greek deity, god of the Sky
Q79999;P373;normal;value;Uranus (mythology);;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P22;normal;value;Q131090;;Chaos;Greek primordial deity;Uranus;primordial Greek deity, god of the Sky
Q79999;P22;normal;value;Q189175;;Aether;primordial Greek deity, personification of the upper air;Uranus;primordial Greek deity, god of the Sky
Q79999;P22;normal;value;Q1053307;;Ophion;Primordial Greek creator deity;Uranus;primordial Greek deity, god of the Sky
Q79999;P646;normal;value;/m/0fql_;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P1049;normal;value;Q34726;;Greek mythology;myths of ancient Greece;Uranus;primordial Greek deity, god of the Sky
Q79999;P1049;normal;value;Q855270;;Ancient Greek religion;religion in ancient Greece;Uranus;primordial Greek deity, god of the Sky
Q79999;P227;normal;value;1045596604;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P214;normal;value;305918613;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P18;normal;value;Mutilasi Uranus.jpg;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P1296;normal;value;0068551;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P1343;normal;value;Q2041543;;Otto's encyclopedia;1888–1909 edition of the largest printed encyclopedia written in the Czech language;Uranus;primordial Greek deity, god of the Sky
Q79999;P1343;normal;value;Q602358;;Brockhaus and Efron Encyclopedic Dictionary;comprehensive multi-volume encyclopedia in Russian;Uranus;primordial Greek deity, god of the Sky
Q79999;P1343;normal;value;Q19180675;;Small Brockhaus and Efron Encyclopedic Dictionary;Russian encyclopedic dictionary;Uranus;primordial Greek deity, god of the Sky
Q79999;P1343;normal;value;Q867541;;Encyclopædia Britannica 11th edition;11th edition of Encyclopædia Britannica;Uranus;primordial Greek deity, god of the Sky
Q79999;P1343;normal;value;Q602358;;Brockhaus and Efron Encyclopedic Dictionary;comprehensive multi-volume encyclopedia in Russian;Uranus;primordial Greek deity, god of the Sky
Q79999;P1343;normal;value;Q19219752;;Meyers Konversations-Lexikon, 4th edition (1885–1890);edition of a German language encyclopaedia;Uranus;primordial Greek deity, god of the Sky
Q79999;P1343;normal;value;Q3181656;;The Nuttall Encyclopædia;British encyclopedia;Uranus;primordial Greek deity, god of the Sky
Q79999;P1343;normal;value;Q1138524;;Pauly–Wissowa;German classics encyclopedia (1894–1980);Uranus;primordial Greek deity, god of the Sky
Q79999;P3219;normal;value;ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P3373;normal;value;Q1191947;;Ourea;Greek mountain deities;Uranus;primordial Greek deity, god of the Sky
Q79999;P3373;normal;value;Q190563;;Pontus;sea god of Greek mythology;Uranus;primordial Greek deity, god of the Sky
Q79999;P3545;normal;value;Protogenos/Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P3569;normal;value;mythologie/uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P3569;normal;value;mythologie/ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P1417;normal;value;topic/Uranus-mythology;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P2925;normal;value;Q527;;sky;everything that is above the surface of a planet, typically the Earth;Uranus;primordial Greek deity, god of the Sky
Q79999;P460;normal;value;Q3360794;;Caelus;Roman god of the sky;Uranus;primordial Greek deity, god of the Sky
Q79999;P1422;normal;value;3156;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P4223;normal;value;urano;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P3365;normal;value;urano;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P4212;normal;value;pcrtbwGI7YGTL1;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P5247;normal;value;3005-4344;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P5905;normal;value;4005-15758;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P5986;normal;value;901001844;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P2924;normal;value;4700691;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P1559;normal;value;;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P2632;normal;value;Q101322;;Tartarus;deep abyss, place of punishment, in ancient Greek mythology;Uranus;primordial Greek deity, god of the Sky
Q79999;P269;normal;value;240640152;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P5063;normal;value;i86945;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P8814;normal;value;09591180-n;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P3222;normal;value;uranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6706;normal;value;Uràno+(mitologia);;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;mythus:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;religion:Uranus_(mythology);;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;monster:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;greek-myth:Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;deities:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;mythsandlegends:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;ancient-greek-and-roman-mythology:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;mythologies-of-the-earth:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;classical-mythology:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;the-myths-of-mythologies:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;atheism:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;greek-mythology-family-tree:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;ancient-myths-and-legends-around-the-world:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;greek-mythological-family-tree:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;pagan:Uranus;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;villains:Uranus_(mythology);;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;greekmythology:Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;gods-and-demons:Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;greek-gods-heroes-and-monsters:Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;greek-mythology-database:Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;one-of-the-greatest-sources-for-greek-mythology:Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;the-best-mythology:Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6262;normal;value;greek-myths:Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P9736;normal;value;8188400;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P6385;normal;value;religiya/uran;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P244;normal;value;no2021078156;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P8069;normal;value;459;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P10553;normal;value;774873841;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P7305;normal;value;3991591;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P4342;normal;value;Uranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P1185;normal;value;1222096;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P1185;normal;value;26824;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P11946;normal;value;w1;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P12086;normal;value;Ouranos;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P12385;normal;value;ura-0;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P8189;normal;value;987011052469305171;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P12597;normal;value;206663;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P5019;normal;value;uranos-griechische-mythologie;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P12467;normal;value;1609;;;;Uranus;primordial Greek deity, god of the Sky
Q79999;P13094;normal;value;NNwE=19_TLiJrTIkxwGEDAc;;;;Uranus;primordial Greek deity, god of the Sky
Q93172;P21;normal;value;Q6581072;;female;"to be used in ""sex or gender"" (P21) to indicate that the human subject is a female or ""semantic gender"" (P10339) to indicate that a word refers to a female person";Gaia;Greek primordial deity, the personification of the Earth
Q93172;P31;normal;value;Q878099;;Greek primordial deity;first generation of deities in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P31;normal;value;Q11688446;;Roman deity;gods and goddesses of ancient Roman religion;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P373;normal;value;Gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1191947;;Ourea;Greek mountain deities;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q44204;;Cronus;ruler of the Titans in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q79999;;Uranus;primordial Greek deity, god of the Sky;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q108419;;Rhea;female Titan in Greek mythology, mother of Zeus and mother of Hera;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q143457;;Eurymedon;Greek mythological giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q161419;;Oceanus;ancient Greek god of the earth-encircling river, Oceanos;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q180237;;Typhon;deadly monster of Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q184216;;Tethys;ancient Greek mythological figure;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q653681;;Alcyoneus;giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q845112;;Enceladus;mythological giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q901487;;Damysos;giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q926123;;Alpos;giant in Greek mythology, son of Uranus and Gaea;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1045732;;Mimas;giant (Greek mythology);Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1187298;;Gyges;one of the Hundred-Handers, or hekatonkheires;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1206054;;Clytius;giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1249106;;Ephialtes;Giant, son of Uranus;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1421201;;Porphyrion;giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1543617;;Gration;Greek mythological giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1620048;;Hippolytos;Greek mythological giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q849647;;Briareus;one of the Hundred-Handers;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q2291710;;Brontes;"Cyclop (""thunderer"")";Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q2303713;;Anax;giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q2463695;;Pallas;son of Uranus and Gaia, killed and flayed by Athena;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q2861418;;Aristaeus;giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q2868617;;Astraios;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3060927;;Eurytos;Greek mythological giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3140400;;Hoplodamus;giant of Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3318918;;Cottus;one of the Hundred-Handers;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3357697;;Otus;son of Gaia in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1233841;;Polybotes;one of the Giants of Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3411759;;Peloreus;gigant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3553687;;Steropes;"cyclops in Greek mythology (""lightning"")";Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1414119;;Melia;nymph in Greek mythology, consort of Poseidon;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q420269;;Arges;cyclops in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q189527;;Nereus;sea god of Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q192136;;Kreios;Titan in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q184232;;Theia;female Titan in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q183281;;Phoebe;titan in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q182837;;Coeus;Titan in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q179543;;Iapetos;Titan in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q179209;;Hyperion;Titan in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q159168;;Themis;in ancient Greek mythology, a titaness, the personification of divine order, fairness, law, natural law, and custom, whose symbols are the scales of justice;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q102884;;Mnemosyne;personification of memory in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q190563;;Pontus;sea god of Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q200382;;Phorcys;Greek sea god;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q209489;;Ceto;Greek sea goddess;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q326767;;Thaumas;sea god of Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q506285;;Eurybia;Greek sea goddess;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1134605;;Telchines;Greek minor gods, original inhabitants of Rhodes;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q371545;;Megaera;one of the Erinyes or Furies;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1643451;;Alecto;ancient Greek mythological punisher of moral crimes;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3991817;;Tisiphone;ancient Greek mythological punisher of murder;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3603818;;Abseus;mythical giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q272006;;Antaeus;giant in Greek and Berber mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q2631851;;Manes;king of Maeonia;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q2144233;;Pheme;daughter of Gaea, personification of Fame;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q10686799;;Syceus;mythological giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q199923;;Dione;Greek goddess, mother of Aphrodite;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q5081127;;Acmon;Greek deity, father of Uranos;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q41505787;;Hyllus;giant of Lydia in western Anatolia for whom the river Hyllos was named, son of Gaia;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q352278;;Adanus;son of Uranus in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1232622;;Creusa;naiad, mother of Hypseus;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q269243;;Triptolemus;mythical promulgator of agriculture at Eleusis;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1530080;;Glauce;Meliad nymph;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q404208;;Aegaeon;deity or giant from Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q634575;;Aetna;Sicilian nymph, connected to Mount Etna;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q21548374;;Altercatio;daughter of Aether in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3314441;;Athos;mythical giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q5409866;;Euonymus;son of Cephissus in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q58456671;;Colophonus;giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q58813570;;Corydon;giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q3012621;;Damasen;Greek mythological creature;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q194015;;Daphne;Greek mythological figure;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q21768383;;Cepheus;mythical son of Pontus and Gaia;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q60173545;;Diophorus;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1236399;;Dolos;deity;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q60182613;;Dolor;child of Gaea, personification of Pain;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q185670;;Echidna;ancient Greek mythological monster;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q60236031;;Effra;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q1339235;;Emphytus;a giant in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q16329518;;Gorgone;mythical daughter of Gaea;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q106624735;;Phlyus;mythical son of Gaea, from Eleusis;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q192082;;Charybdis;figure in Greek mythology transformed in a sea monster by Zeus;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q656887;;Tityos;Greek mythological giant;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q35500;;Aphrodite;Greek goddess of love, beauty, pleasure, and procreation;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P40;normal;value;Q180262;;Erinyes;three mythical avenging deities;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P26;normal;value;Q79999;;Uranus;primordial Greek deity, god of the Sky;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P26;normal;value;Q101322;;Tartarus;deep abyss, place of punishment, in ancient Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P646;normal;value;/m/09q44;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1049;normal;value;Q855270;;Ancient Greek religion;religion in ancient Greece;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1049;normal;value;Q122173;;Roman mythology;traditional stories pertaining to ancient Rome's legendary origins and religious system;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1049;normal;value;Q34726;;Greek mythology;myths of ancient Greece;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P227;normal;value;1045596809;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P214;normal;value;305918621;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P214;normal;value;6598157342850410100007;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1422;normal;value;4007;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1417;normal;value;topic/Gaea;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P3222;normal;value;gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P3219;normal;value;gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1711;normal;value;58378;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P22;normal;value;Q131090;;Chaos;Greek primordial deity;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P22;normal;value;Q189175;;Aether;primordial Greek deity, personification of the upper air;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P22;normal;novalue;;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P3545;normal;value;Protogenos/Gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P3417;normal;value;Gaea;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P3569;normal;value;mythologie/gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P460;normal;value;Q270867;;Terra;personification of the Earth in ancient Roman religion and mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P460;normal;value;Q10578339;;Mat Zemlya;Slavic mother goddess;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P460;normal;value;Q548730;;Jörð;Earth goddess in Norse mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P2925;normal;value;Q964401;;fertility;natural capability to produce offspring;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P3365;normal;value;gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P910;normal;value;Q9899062;;Category:Gaia;Wikimedia category;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1343;normal;value;Q602358;;Brockhaus and Efron Encyclopedic Dictionary;comprehensive multi-volume encyclopedia in Russian;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1343;normal;value;Q19180675;;Small Brockhaus and Efron Encyclopedic Dictionary;Russian encyclopedic dictionary;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1343;normal;value;Q30059240;;Realʹnyj slovarʹ klassičeskih drevnostej po Lûbkeru;"Russian translation of the ""Real Lexicon of Classical Antiquity""";Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1343;normal;value;Q20078554;;Great Soviet Encyclopedia (1926–1947);1st edition of the Great Soviet Encyclopedia;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1343;normal;value;Q3181656;;The Nuttall Encyclopædia;British encyclopedia;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1343;normal;value;Q19219752;;Meyers Konversations-Lexikon, 4th edition (1885–1890);edition of a German language encyclopaedia;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P3373;normal;value;Q131203;;Nyx;Greek goddess of the night;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P3373;normal;value;Q121973;;Eros;Greek god of love and sex;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P2924;normal;value;2357079;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P451;normal;value;Q41127;;Poseidon;God of the seas in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P451;normal;value;Q34201;;Zeus;Greek god of the sky and king of the gods;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P451;normal;value;Q134270;;Helios;sun god in Greek mythology;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P4342;normal;value;Gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P244;normal;value;no2017086882;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P4839;normal;value;"Entity[""Mythology"", ""Gaia""]";;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P5247;normal;value;3005-1317;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P5905;normal;value;4005-9042;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P5986;normal;value;901000477;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1296;normal;value;0145905;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1296;normal;value;0029541;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1559;normal;value;;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P18;normal;value;Feuerbach Gaea.jpg;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P269;normal;value;136414621;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P4212;normal;value;pcrtSSKvohY3hl;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P8408;normal;value;Gaia-TheGoddess;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P268;normal;value;15082903h;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P5063;normal;value;i86902;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P25;normal;value;Q192107;;Hemera;ancient Greek goddess of the day;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P25;normal;value;Q4286521;;Caligo;Roman diety;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P25;normal;novalue;;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P8814;normal;value;09583891-n;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P9736;normal;value;8188388;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P6262;normal;value;greekmythology:Gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P6262;normal;value;greek-myth:Gaia;;;;Gaia;Greek primordial deity, the personification of the Earth
